Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC;Id_Paysage
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;27;63;6;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Grenoble Alpes_18;disc03_18;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;122;58;27;92;86;77;98;1550;24200;14;8.9;1830;7;14;63.00;1780;2200;Grenoble Alpes_30;disc04_30;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;5;64;1;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Grenoble Alpes_30;disc05_30;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;2;60;0;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Grenoble Alpes_18;disc06_18;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;30;68;6;87;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;68.00;1780;2200;Grenoble Alpes_30;disc11_30;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;309;72;55;95;93;82;97;1700;26500;14;8.9;1830;16;21;23.00;1780;2200;Grenoble Alpes_30;disc12_30;F2yh2
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;94;73;17;94;87;79;93;1640;25600;14;8.9;1830;23;28;24.00;1780;2200;Grenoble Alpes_30;disc16_30;F2yh2
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;102;78;49;94;47;74;97;1490;23300;14;8.9;1830;6;7;56.00;1780;2200;Saint-Etienne - Jean Monnet_18;disc01_18;tIJ02
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;14;8.9;1830;nd;nd;;1780;2200;Saint-Etienne - Jean Monnet_30;disc02_30;tIJ02
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;7;79;3;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Saint-Etienne - Jean Monnet_18;disc07_18;tIJ02
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;79;3;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Saint-Etienne - Jean Monnet_18;disc11_18;tIJ02
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;94;76;47;96;88;76;100;1650;25700;14;8.9;1830;7;16;18.00;1780;2200;Saint-Etienne - Jean Monnet_18;disc12_18;tIJ02
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;8;73;4;ns;ns;ns;ns;ns;ns;14;8.9;1830;ns;ns;;1780;2200;Saint-Etienne - Jean Monnet_30;disc14_30;tIJ02
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;92;66;24;92;51;81;96;1510;23500;20;8.8;1760;2;41;45.00;1430;2070;Nantes_18;disc01_18;7hB8r
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;10;52;3;ns;ns;ns;ns;ns;ns;20;8.8;1760;ns;ns;;1430;2070;Nantes_30;disc06_30;7hB8r
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;8;91;2;ns;ns;ns;ns;ns;ns;20;8.8;1760;ns;ns;;1430;2070;Nantes_30;disc10_30;7hB8r
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;10;75;2;ns;ns;ns;ns;ns;ns;20;8.8;1760;ns;ns;;1430;2070;Nantes_18;disc13_18;7hB8r
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;10;75;2;ns;ns;ns;ns;ns;ns;20;8.8;1760;ns;ns;;1430;2070;Nantes_30;disc13_30;7hB8r
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;160;56;63;88;87;58;95;1520;23700;21;9.6;1820;5;36;29.00;1490;2160;Orléans_18;disc12_18;HCBvW
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;160;56;63;94;88;74;97;1620;25200;21;9.6;1820;6;36;29.00;1490;2160;Orléans_30;disc12_30;HCBvW
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;12;77;3;ns;ns;ns;ns;ns;ns;25;8.8;1760;ns;ns;;1430;2070;Angers_18;disc02_18;IXHyv
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;12;77;3;ns;ns;ns;ns;ns;ns;25;8.8;1760;ns;ns;;1430;2070;Angers_30;disc02_30;IXHyv
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;41;68;10;93;71;92;97;1610;25100;25;8.8;1760;2;42;66.00;1430;2070;Angers_30;disc05_30;IXHyv
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;13;76;3;ns;ns;ns;ns;ns;ns;25;8.8;1760;ns;ns;;1430;2070;Angers_18;disc10_18;IXHyv
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;21;68;5;ns;ns;ns;ns;ns;ns;25;8.8;1760;ns;ns;;1430;2070;Angers_18;disc16_18;IXHyv
2013;LICENCE PRO;0490970N;Angers;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;21;68;5;ns;ns;ns;ns;ns;ns;25;8.8;1760;ns;ns;;1430;2070;Angers_30;disc16_30;IXHyv
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;3;67;1;ns;ns;ns;ns;ns;ns;23;10.1;1820;ns;ns;;1490;2150;Reims - Champagne Ardenne_30;disc05_30;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;8;79;2;ns;ns;ns;ns;ns;ns;23;10.1;1820;ns;ns;;1490;2150;Reims - Champagne Ardenne_18;disc06_18;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;15;70;4;ns;ns;ns;ns;ns;ns;23;10.1;1820;ns;ns;;1490;2150;Reims - Champagne Ardenne_18;disc11_18;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;15;70;4;ns;ns;ns;ns;ns;ns;23;10.1;1820;ns;ns;;1490;2150;Reims - Champagne Ardenne_30;disc11_30;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;156;72;44;89;85;74;97;1700;26500;23;10.1;1820;9;40;24.00;1490;2150;Reims - Champagne Ardenne_30;disc12_30;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;34;81;9;91;ns;55;94;ns;ns;23;10.1;1820;ns;46;47.00;1490;2150;Reims - Champagne Ardenne_30;disc13_30;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;92;70;26;87;87;81;100;ns;ns;23;10.1;1820;12;41;19.00;1490;2150;Reims - Champagne Ardenne_30;disc15_30;57OsX
2013;LICENCE PRO;0511296G;Reims - Champagne Ardenne;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;25;66;7;ns;ns;ns;ns;ns;ns;23;10.1;1820;ns;ns;;1490;2150;Reims - Champagne Ardenne_30;disc16_30;57OsX
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;9;67;1;ns;ns;ns;ns;ns;ns;24;10.1;1780;ns;ns;;1430;2100;Lorraine_30;disc02_30;t6Cq5
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;293;66;34;96;41;84;97;1670;26000;24;10.1;1780;7;27;60.00;1430;2100;Lorraine_30;disc04_30;t6Cq5
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;44;81;4;93;51;64;89;ns;ns;24;10.1;1780;20;66;70.00;1430;2100;Lorraine_18;disc10_18;t6Cq5
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;44;81;4;95;48;64;93;ns;ns;24;10.1;1780;23;66;70.00;1430;2100;Lorraine_30;disc10_30;t6Cq5
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;302;75;30;90;80;70;98;1600;25000;24;10.1;1780;4;35;14.00;1430;2100;Lorraine_18;disc15_18;t6Cq5
2013;LICENCE PRO;0542493S;Lorraine;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;6;86;1;ns;ns;ns;ns;ns;ns;24;10.1;1780;ns;ns;;1430;2100;Lorraine_18;disc17_18;t6Cq5
2013;LICENCE PRO;0561718N;Bretagne-Sud;A14;Rennes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;10;67;5;ns;ns;ns;ns;ns;ns;23;8.8;1730;ns;ns;;1390;2050;Bretagne-Sud_18;disc06_18;5tVy4
2013;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;9;61;3;ns;ns;ns;ns;ns;ns;32;12.4;1820;ns;ns;;1480;2120;Université Polytechnique Hauts-de-France_30;disc07_30;SuUZ2
2013;LICENCE PRO;0593279U;Université Polytechnique Hauts-de-France;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;32;12.4;1820;nd;nd;;1480;2120;Université Polytechnique Hauts-de-France_18;disc11_18;SuUZ2
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;132;86;44;91;55;69;98;1460;22800;26;12.4;1820;9;21;63.00;1480;2120;Lille 1 - Sciences technologies_18;disc01_18;qPCgk
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;132;86;44;94;61;77;93;1580;24600;26;12.4;1820;12;21;63.00;1480;2120;Lille 1 - Sciences technologies_30;disc01_30;qPCgk
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;10;94;3;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 1 - Sciences technologies_18;disc03_18;qPCgk
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;13;82;4;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 1 - Sciences technologies_18;disc11_18;qPCgk
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;12;100;4;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 1 - Sciences technologies_18;disc13_18;qPCgk
2013;LICENCE PRO;0593559Y;Lille 1 - Sciences technologies;A09;Lille;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;34;92;10;100;91;32;100;1450;22500;26;12.4;1820;;29;;1480;2120;Lille 1 - Sciences technologies_18;disc14_18;qPCgk
2013;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;16;83;11;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 2 - Droit et santé_18;disc03_18;j5sy1
2013;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;10;69;7;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 2 - Droit et santé_30;disc05_30;j5sy1
2013;LICENCE PRO;0593560Z;Lille 2 - Droit et santé;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;13;70;9;ns;ns;ns;ns;ns;ns;26;12.4;1820;ns;ns;;1480;2120;Lille 2 - Droit et santé_30;disc16_30;j5sy1
2013;LICENCE PRO;0593561A;Lille 3 - Charles-de-Gaulle;A09;Lille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;14;71;35;ns;ns;ns;ns;ns;ns;47;12.4;1820;ns;ns;;1480;2120;Lille 3 - Charles-de-Gaulle_30;disc01_30;QhvwL
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;12;73;6;ns;ns;ns;ns;ns;ns;28;12.4;1820;ns;ns;;1480;2120;Littoral - Côte d'Opale_30;disc02_30;yH19Y
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;44;73;23;91;35;75;93;1600;25000;28;12.4;1820;2;22;59.00;1480;2120;Littoral - Côte d'Opale_30;disc03_30;yH19Y
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;27;56;14;ns;ns;ns;ns;ns;ns;28;12.4;1820;ns;ns;;1480;2120;Littoral - Côte d'Opale_30;disc05_30;yH19Y
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;60;65;31;87;79;85;94;1600;25000;28;12.4;1820;5;27;21.00;1480;2120;Littoral - Côte d'Opale_30;disc12_30;yH19Y
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;48;68;25;82;73;61;90;1580;24600;28;12.4;1820;5;28;24.00;1480;2120;Littoral - Côte d'Opale_18;disc15_18;yH19Y
2013;LICENCE PRO;0595964M;Littoral - Côte d'Opale;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;10;60;5;ns;ns;ns;ns;ns;ns;28;12.4;1820;ns;ns;;1480;2120;Littoral - Côte d'Opale_30;disc16_30;yH19Y
2013;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;10;74;3;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_18;disc02_18;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;10;74;3;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_30;disc02_30;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;69;72;24;91;52;84;98;1500;23300;27;12.4;1820;4;17;52.00;1480;2120;Artois_30;disc04_30;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;17;87;6;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_18;disc05_18;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;17;87;6;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_30;disc05_30;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;14;84;4;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_18;disc07_18;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;14;84;4;ns;ns;ns;ns;ns;ns;27;12.4;1820;ns;ns;;1480;2120;Artois_18;disc11_18;BWbvP
2013;LICENCE PRO;0623957P;Artois;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;140;82;44;87;89;73;98;1500;23400;27;12.4;1820;8;31;16.00;1480;2120;Artois_18;disc15_18;BWbvP
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;190;89;46;91;95;67;97;1520;23700;25;8.9;1780;6;28;34.00;1440;2070;Clermont-Ferrand 1 - Auvergne_18;disc12_18;3itX6
2013;LICENCE PRO;0631262E;Clermont-Ferrand 1 - Auvergne;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;66;82;17;95;88;89;98;1730;27000;25;8.9;1780;1;19;19.00;1440;2070;Clermont-Ferrand 1 - Auvergne_30;disc15_30;3itX6
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;45;78;18;69;56;55;77;ns;ns;26;8.9;1780;6;51;66.00;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc07_18;n1E6T
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;20;79;8;ns;ns;ns;ns;ns;ns;26;8.9;1780;ns;ns;;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_30;disc10_30;n1E6T
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;91;82;34;86;84;61;100;1500;23400;26;8.9;1780;5;36;20.00;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_18;disc15_18;n1E6T
2013;LICENCE PRO;0631525R;Clermont-Ferrand 2 - Blaise Pascal;A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;91;82;34;93;80;74;98;1550;24200;26;8.9;1780;7;36;20.00;1440;2070;Clermont-Ferrand 2 - Blaise Pascal_30;disc15_30;n1E6T
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;36;82;13;92;ns;52;97;ns;ns;16;9.6;1760;ns;13;52.00;1400;2100;Pau - Pays de l'Adour_30;disc07_30;Mz286
2013;LICENCE PRO;0640251A;Pau - Pays de l'Adour;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;23;82;8;ns;ns;ns;ns;ns;ns;16;9.6;1760;ns;ns;;1400;2100;Pau - Pays de l'Adour_18;disc11_18;Mz286
2013;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;68;59;39;70;44;59;89;1410;22000;27;11.9;1730;6;40;69.00;1350;2060;Perpignan - Via Domitia_18;disc01_18;n1W55
2013;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;68;59;39;84;47;72;97;1340;20900;27;11.9;1730;6;40;69.00;1350;2060;Perpignan - Via Domitia_30;disc01_30;n1W55
2013;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;36;40;25;86;84;81;97;ns;ns;27;11.9;1730;25;48;17.00;1350;2060;Perpignan - Via Domitia_30;disc15_30;n1W55
2013;LICENCE PRO;0660437S;Perpignan - Via Domitia;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;5;50;3;ns;ns;ns;ns;ns;ns;27;11.9;1730;ns;ns;;1350;2060;Perpignan - Via Domitia_30;disc16_30;n1W55
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;103;68;32;94;57;81;95;1600;25000;13;10.1;1810;19;19;60.00;1470;2130;Strasbourg_30;disc01_30;4k25D
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;11;75;3;ns;ns;ns;ns;ns;ns;13;10.1;1810;ns;ns;;1470;2130;Strasbourg_30;disc02_30;4k25D
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;33;84;10;97;42;58;ns;ns;ns;13;10.1;1810;19;6;66.00;1470;2130;Strasbourg_18;disc05_18;4k25D
2013;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;257;84;65;95;86;78;98;1700;26500;13;10.1;1810;12;24;23.00;1470;2130;Strasbourg_30;disc12_30;4k25D
